Date,Open,High,Low,Close,Adj Close,Volume,Symbol
6/29/2020,86.559998,87.360001,86.110001,87.290001,86.990234,1302500,A
6/30/2020,87.330002,88.879997,87.239998,88.370003,88.066528,1920200,A
7/1/2020,88.889999,88.889999,87.300003,88.110001,87.807411,1137000,A
7/2/2020,88.830002,89.489998,88.550003,88.68,88.375458,1507700,A
7/6/2020,89.019997,90.639999,89.019997,89.309998,89.003288,1412200,A
7/7/2020,88.839996,90.040001,88.669998,89.209999,88.903641,1441700,A
7/8/2020,89.519997,90.330002,89.129997,89.540001,89.232506,1069600,A
7/9/2020,89.650002,90.400002,88.559998,89.919998,89.611198,1133800,A
7/10/2020,89.849998,89.870003,88.57,89.419998,89.112915,938100,A
7/13/2020,89.970001,91.239998,88.650002,89.260002,88.953468,1646200,A
7/14/2020,88.830002,90.790001,88.07,90.690002,90.378563,1361200,A
7/15/2020,91.739998,93.059998,91.080002,92.879997,92.561035,1897100,A
7/16/2020,92.980003,93.209999,92.059998,92.860001,92.541107,1226400,A
7/17/2020,93.410004,94.510002,92.690002,94.370003,94.045921,3457700,A
7/20/2020,94.910004,96.220001,94.760002,95.209999,94.883034,1236800,A
7/21/2020,95.57,96.449997,95.160004,96.019997,95.690247,2169100,A
7/22/2020,96.360001,96.879997,95.809998,96.349998,96.019112,1313200,A
7/23/2020,96.589996,98.089996,96.32,96.660004,96.328056,1386300,A
7/24/2020,95.980003,96.220001,93.870003,94.809998,94.484406,1142800,A
7/27/2020,94.959999,97.540001,94.900002,97.269997,96.935951,1177100,A
7/28/2020,96.980003,97.25,95.199997,95.300003,94.972725,1373700,A
7/29/2020,95.809998,97.660004,95.519997,97.099998,96.766548,1125300,A
7/30/2020,96.120003,96.360001,94.970001,95.93,95.600563,1663300,A
7/31/2020,95.940002,96.410004,94.730003,96.330002,95.999191,1551800,A
8/3/2020,96.940002,99.360001,96.940002,99.089996,98.749702,1994300,A
8/4/2020,98.709999,98.989998,96.889999,97.529999,97.195068,779200,A
8/5/2020,98.089996,98.830002,97.699997,97.889999,97.553825,958300,A
8/6/2020,97.720001,98.25,95.809998,97.449997,97.115341,1075300,A
8/7/2020,97.07,97.839996,96.870003,97.779999,97.444206,897900,A
8/10/2020,97.839996,97.959999,96.949997,97.139999,96.806404,900800,A
8/11/2020,97.220001,97.629997,96.199997,96.300003,95.969292,1137000,A
8/12/2020,96.660004,98.279999,96.519997,97.629997,97.294716,1318100,A
8/13/2020,97.550003,99.120003,97.18,98.769997,98.430809,1190800,A
8/14/2020,98.449997,98.830002,96.900002,97.370003,97.035622,957400,A
8/17/2020,97.669998,98.68,97.089996,97.510002,97.17514,1989300,A
8/18/2020,97.709999,98.709999,97.110001,97.860001,97.523933,2008700,A
8/19/2020,95.230003,99.400002,94.529999,97.959999,97.623589,2830800,A
8/20/2020,97.389999,98.169998,97.120003,97.779999,97.444206,1428300,A
8/21/2020,97.870003,98.32,97.269997,98.300003,97.962425,1269300,A
8/24/2020,98.779999,99.209999,97.139999,97.599998,97.264832,1154500,A
8/25/2020,97.870003,98.660004,97.559998,98.339996,98.002281,1061300,A
8/26/2020,98.18,99.730003,98.050003,99.330002,98.988884,1072300,A
8/27/2020,99.190002,99.660004,97.559998,99.019997,98.679947,1236900,A
8/28/2020,99,99.93,98.540001,99.900002,99.556931,866000,A
8/31/2020,99.900002,101.040001,99.75,100.419998,100.075134,1076900,A
9/1/2020,100.919998,101.290001,100.25,101.120003,100.772743,1159700,A
9/2/2020,101,103.660004,100.459999,103.419998,103.064842,1462500,A
9/3/2020,103.089996,103.209999,99.040001,99.639999,99.297821,1992800,A
9/4/2020,100.07,100.110001,95.660004,96.839996,96.507431,1753900,A
9/8/2020,96.110001,96.470001,94.760002,95.139999,94.813278,1225600,A
9/9/2020,96.099998,98.470001,95.860001,97.93,97.593697,954400,A
9/10/2020,98.879997,100.099998,98.239998,98.57,98.231499,1933200,A
9/11/2020,98.709999,99.620003,98.019997,98.599998,98.261391,1368600,A
9/14/2020,99.730003,100.230003,98.970001,99.419998,99.078575,1207700,A
9/15/2020,99.720001,101,99.720001,100.370003,100.025314,1053800,A
9/16/2020,101.230003,101.529999,98.080002,99.919998,99.576859,1365000,A
9/17/2020,99.25,100.459999,98.580002,99.599998,99.257957,1246400,A
9/18/2020,99.139999,100.589996,98.459999,99.379997,99.038712,2162400,A
9/21/2020,98.18,98.559998,96.5,98.129997,97.793007,927900,A
9/22/2020,97.839996,98.980003,97.489998,98.620003,98.281326,845800,A
9/23/2020,98.599998,98.910004,96.57,96.910004,96.577194,1148700,A
9/24/2020,96.57,96.970001,95.440002,96.339996,96.009148,1157600,A
9/25/2020,95.959999,98.139999,95.769997,97.690002,97.354515,1028600,A
9/28/2020,98.639999,99.730003,98.120003,99.510002,99.168266,1336600,A
9/29/2020,99.790001,101.330002,99.589996,100.220001,99.875824,722400,A
9/30/2020,100.540001,101.889999,100.309998,100.940002,100.593361,1362200,A
10/1/2020,101.769997,102.410004,100.540001,101.220001,100.872398,723600,A
10/2/2020,100.209999,101.279999,99.809998,100.010002,99.66655,712200,A
10/5/2020,100.989998,103.459999,100.959999,103.120003,102.951164,803900,A
10/6/2020,103.120003,103.330002,101.480003,101.629997,101.4636,1078000,A
10/7/2020,102.470001,104.75,102.419998,103.879997,103.709915,1322100,A
10/8/2020,104.199997,104.389999,103.129997,104.160004,103.989464,765300,A
10/9/2020,104.830002,106.099998,104.550003,105.760002,105.586845,709000,A
10/12/2020,106.449997,107,105.32,105.43,105.257385,1003700,A
10/13/2020,105.440002,106.010002,104.959999,105.419998,105.247398,915500,A
10/14/2020,105.489998,106.669998,104.919998,105.059998,104.887985,906700,A
10/15/2020,104.099998,105.720001,103.879997,105.32,105.14756,723000,A
10/16/2020,105.949997,107.540001,105.709999,106.699997,106.525299,1039400,A
10/19/2020,106.779999,107.620003,105.239998,105.489998,105.317284,636000,A
10/20/2020,105.889999,106.940002,105.559998,105.610001,105.437088,771000,A
10/21/2020,105.919998,106.690002,104.120003,104.830002,104.658363,894000,A
10/22/2020,105.32,107.089996,105.110001,106.769997,106.595184,1064700,A
10/23/2020,107.230003,107.379997,105.470001,106.169998,105.99617,833900,A
10/26/2020,105.389999,105.82,103.75,104.629997,104.458687,1102000,A
10/27/2020,105.110001,106.660004,105.110001,106.040001,105.866386,1111400,A
10/28/2020,104.419998,105.370003,101.580002,101.660004,101.493561,1180800,A
10/29/2020,102.269997,103.059998,100.769997,102.019997,101.852959,1421900,A
10/30/2020,101.769997,102.349998,100.650002,102.089996,101.922844,2310000,A
11/2/2020,103.519997,105.349998,103.290001,105.239998,105.067688,1572300,A
11/3/2020,106.43,108.110001,106.139999,107.029999,106.854759,1175000,A
11/4/2020,108.07,109.800003,107.239998,108.489998,108.31237,1357300,A
11/5/2020,110.57,111.93,109.669998,110.339996,110.15934,1143100,A
11/6/2020,110.760002,113.349998,110.330002,112.540001,112.355743,1036600,A
11/9/2020,116.160004,117.5,112.389999,112.5,112.315804,2177900,A
11/10/2020,112.82,112.910004,108.989998,110.199997,110.019569,2124800,A
11/11/2020,111.139999,111.790001,108.839996,109.410004,109.230865,1792800,A
11/12/2020,109.400002,111.010002,108.900002,109.440002,109.260818,1094300,A
11/13/2020,110.459999,111.540001,109.779999,110.169998,109.989616,1356800,A
11/16/2020,111,111.489998,109.470001,110.269997,110.089455,1656100,A
11/17/2020,110.5,110.769997,109.25,109.860001,109.68013,1571500,A
11/18/2020,109.550003,109.879997,105.730003,105.949997,105.776527,2047900,A
11/19/2020,106.739998,108.959999,105.190002,108.68,108.50206,1886400,A
11/20/2020,108.639999,112.300003,108.32,110.889999,110.708443,2775400,A
11/23/2020,111.400002,112.419998,109.559998,112.209999,112.026283,3258700,A
11/24/2020,118.959999,118.959999,111.43,114.68,114.492233,5559900,A
11/25/2020,116.089996,116.959999,113.410004,114.349998,114.162773,2862500,A
11/27/2020,113.769997,114.980003,112.940002,114.089996,113.903198,983700,A
11/30/2020,113.889999,117.07,113.669998,116.900002,116.708603,3778400,A
12/1/2020,117.580002,118.379997,115.040001,115.360001,115.171127,1753700,A
12/2/2020,115.629997,115.949997,114.129997,114.57,114.382416,1735800,A
12/3/2020,114.150002,115.419998,113.160004,113.580002,113.394043,1511400,A
12/4/2020,113.599998,115.239998,113.449997,115.150002,114.961472,1118100,A
12/7/2020,115.199997,116.440002,114.120003,114.400002,114.2127,2076700,A
12/8/2020,114.339996,117.339996,114.330002,117.010002,116.81842,1320600,A
12/9/2020,116.379997,116.959999,114.480003,116.400002,116.209419,1717600,A
12/10/2020,116.940002,119.900002,116.339996,118.809998,118.615471,1630500,A
12/11/2020,118.669998,119.059998,117.290001,118.480003,118.286018,1400800,A
12/14/2020,118.610001,120.239998,116.739998,116.739998,116.548859,1395200,A
12/15/2020,117.300003,118.040001,116.849998,117.389999,117.1978,1973800,A
12/16/2020,117.580002,117.739998,116.400002,117.239998,117.048042,1698600,A
12/17/2020,118.050003,119.389999,117.040001,118.970001,118.775215,2166700,A
12/18/2020,119.230003,119.860001,118.440002,119.300003,119.104675,3911800,A
12/21/2020,117.699997,118.449997,115.959999,117.779999,117.587158,2082000,A
12/22/2020,118,118.43,116.849998,117.370003,117.177834,1670400,A
12/23/2020,118,118.889999,117.220001,117.300003,117.107948,1202100,A
12/24/2020,117.040001,118.370003,116.839996,117.309998,117.117928,733600,A
12/28/2020,118.510002,118.779999,116.669998,117.830002,117.637077,1003100,A
12/29/2020,118.559998,119.120003,116.830002,117.230003,117.038063,1007400,A
12/30/2020,117.860001,118.900002,117.330002,117.389999,117.1978,1127000,A
12/31/2020,117.589996,118.599998,116.599998,118.489998,118.295998,1307200,A
